job_id,title,department,location,date_posted,time_scraped,url,company_intro,role_description,listings
a0I1200000JXj5CEAT,"Applied Research Scientist, Machine Translation",Software Engineering,"Menlo Park, CA",,2017-02-09 17:38:37.716101,https://www.facebook.com/careers/jobs/a0I1200000JXj5CEAT/?q=data+scientist,"Facebook's mission is to give people the power to share, and make the world more open and connected. Through our growing family of apps and services, we're building a different kind of company that helps billions of people around the world connect and share what matters most to them. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to make the world more open and accessible. Connecting the world takes every one of us—and we're just getting started.","Facebook is seeking an Applied Research Scientist to join our Machine Translation Team in Menlo Park. This team is part of the Applied Machine Learning organization within Facebook, working to break language barriers to create a world where everyone on Facebook can understand everyone else, no matter what languages they speak. In pursuit of this mission, the team has created machine translation systems that serve over 2 billion translations every day across 2000 different language pairs. However, this journey is still only 1% finished, and the team won't rest until they can produce human quality translations for all language directions.

The ideal candidate will have a strong background in developing machine translation systems, a strong knowledge of neural networks, and have experience working with massive amounts of data. They should also have strong software engineering skills and the ability to build systems that reach Facebook scale.","[{""elements"": [""Conduct research to advance the state of the art in neural networks and machine translation."", ""Utilize that research to develop and deploy scalable neural network models into production to impact billions of people using Facebook."", ""Contribute to helping the team develop machine learning models that help solve other language related problems, such as language identification and user language modeling."", ""Collaborate with team members from other research and applied research teams working on a variety of deep learning and NLP problems.""], ""type"": ""Responsibilities""}, {""elements"": [""PhD/MS with relevant experience in the fields of machine translation, machine learning, deep learning, parsing or language modeling."", ""3+ years of experience in building in large-scale machine translation systems from the level of researching a prototype to the level of production."", ""Experience with developing and training neural network models."", ""Experience in C++ and Python.""], ""type"": ""Minimum Qualifications""}]"
a0I1200000JXqrIEAT,"Applied Research Scientist, Text Understanding",Software Engineering,"Menlo Park, CA",,2017-02-09 17:38:41.986211,https://www.facebook.com/careers/jobs/a0I1200000JXqrIEAT/?q=data+scientist,"Facebook's mission is to give people the power to share, and make the world more open and connected. Through our growing family of apps and services, we're building a different kind of company that helps billions of people around the world connect and share what matters most to them. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to make the world more open and accessible. Connecting the world takes every one of us—and we're just getting started.","Facebook is seeking a Text Understanding Research Engineer to join our team in Menlo Park. The ideal candidate will have experience in developing natural language processing and understanding  systems in different contexts such as information retrieval (web search engines), intelligent agents, spoken dialog systems or recommendation systems in many different languages. Individuals in this role should be experts in natural language processing (parsing, entity recognition and detection, text classification etc.), language modeling (including knowledge in very large scale language modeling and recurring neural network for language modeling) and data mining and statistics (with a focus on large scale text mining and processing, search query logs mining, intent mining). The candidate will help Facebook to embed deep natural language understanding into its product which are available in more than 70 languages.","[{""elements"": [""Leveraging Facebook's very large amount of text in various form to build and train natural language understanding systems"", ""Developing new algorithms and modeling techniques, conducting experiments to prove these new techniques and integrating them into the live production system"", ""Keeping up with recent advances in natural language processing, machine-learning and big data processing"", ""Work closely with other team members on the development and support of new products"", ""Run online experiments and develop metrics that can drive product requirements""], ""type"": ""Responsibilities""}, {""elements"": [""MSc in computer science, natural language processing, machine learning, linguistics, statistics"", ""Experience with commonly available tools and infrastructures for natural language processing, text mining, machine learning and parallel data processing"", ""Experience in large scale software development and product development process (code design, test plan and code reviews)"", ""Knowledge of one modern programming language (C++, java) and scripting language (Python, Perl)"", ""Experience with Hadoop/Hbase /Cosmo, Hive (HQL) and the Map/Reduce framework""], ""type"": ""Minimum Qualifications""}, {""elements"": [""PhD in computer science, natural language processing, machine learning, linguistics, statistics""], ""type"": ""Preferred Qualifications""}]"
a0I1200000JXeaaEAD,"Data Scientist, Population and Survey Sciences",Data & Analytics,"Menlo Park, CA",,2017-02-09 17:38:46.244736,https://www.facebook.com/careers/jobs/a0I1200000JXeaaEAD/?q=data+scientist,"Facebook's mission is to give people the power to share, and make the world more open and connected. Through our growing family of apps and services, we're building a different kind of company that helps billions of people around the world connect and share what matters most to them. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to make the world more open and accessible. Connecting the world takes every one of us—and we're just getting started.","We’re looking for data scientists to work on our internal survey, user feedback, and sentiment measurement systems that empower our users to have a voice in Facebook’s development every day. As a key member our Population and Survey Sciences team, you will play a leading role in providing innovative and methodologically rigorous research across the company to understand user attitudes and sentiment.  With more than a million survey responses daily, your primary focus will be to differentiate the signal from the noise and provide teams with the information and insights they need to make better, more informed product decisions.  You will enjoy working with one of the richest data sets in the world to combine attitudinal and behavioral measures to develop sustainable solutions to nagging survey-related methods and data problems.

The perfect candidate will have a background in a quantitative or technical field, will have experience working with large data sets and relational databases, and will have some experience in data-driven decision making. You are focused on results, a self-starter, and have superior computational, analytical and communication skills. This position is based full time in our Menlo Park, CA office.","[{""elements"": [""Apply your expertise in quantitative analysis and data mining to proactively and continuously monitor the overall quantitative user sentiment ecosystem.Exploratory and diagnostic analyses to identify changes to response rates, demographic shifts, and changes in user sentiment.Build key data sets to empower operational and exploratory analyses to look for new patterns in user sentiment and relationships with Facebook experiences.Generate and test hypotheses to identify root causes of trend changes.Partner with Engineering teams to ensure the reliability and sustainability of survey data collection on the Facebook platform."", ""Exploratory and diagnostic analyses to identify changes to response rates, demographic shifts, and changes in user sentiment."", ""Build key data sets to empower operational and exploratory analyses to look for new patterns in user sentiment and relationships with Facebook experiences."", ""Generate and test hypotheses to identify root causes of trend changes."", ""Partner with Engineering teams to ensure the reliability and sustainability of survey data collection on the Facebook platform."", ""Spread best practices for measuring user attitudes and sentimentSampling and bias correctionUse of tools and infrastructure"", ""Sampling and bias correction"", ""Use of tools and infrastructure"", ""Automate analyses, build dashboards and author pipelines via SQL and python based ETL framework""], ""type"": ""Responsibilities""}, {""elements"": [""2+ years experience doing quantitative analysis"", ""BA/BS in Computer Science, Economics, Math, Physics, Statistics or other quantitative field."", ""Experience in SQL or other programming languages or working with relational databases"", ""Development experience in any scripting language (PHP, Python, Perl, etc.)"", ""Understanding of statistics (e.g., hypothesis testing, regressions)."", ""Experience manipulating data sets through statistical software (ex. R, SAS) or other methods.""], ""type"": ""Minimum Qualifications""}, {""elements"": [""Experience with the statistical design and analysis of surveys (e.g., sampling, non-response analysis and bias correction)."", ""Experience with distributed computing (Hive/Hadoop)."", ""Experience with Natural Language Processing (NLP) or text analysis."", ""Familiarity with survey research methods.""], ""type"": ""Preferred Qualifications""}]"
a0I1200000JZKlOEAX,"Data Scientist, Analytics, University Grad","New Grad - Engineering, Tech & Design","Menlo Park, CA|Seattle, WA",,2017-02-09 17:38:49.150418,https://www.facebook.com/careers/jobs/a0I1200000JZKlOEAX/?q=data+scientist,"Facebook's mission is to give people the power to share, and make the world more open and connected. Through our growing family of apps and services, we're building a different kind of company that helps billions of people around the world connect and share what matters most to them. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to make the world more open and accessible. Connecting the world takes every one of us—and we're just getting started.","Are you passionate about Facebook’s product, analytics and technology?  The Analytics team is looking for fast-moving analytics candidates and data junkies who want to make an impact.  Candidates will help own analytics for a particular product or business at Facebook and work with product managers and engineers to translate the analysis into meaningful impact to the business.  Please note that candidates will have a general interview and then we will make a determination of actual team assignments.","[{""elements"": [""Perform large-scale data analysis and develop effective statistical models for segmentation, classification, optimization, time series, etc."", ""Design and implement reporting dashboards that track key business metrics and provide actionable insights"", ""Identify actionable insights, suggest recommendations and influence the direction of the business by effectively communicating results to cross functional groups"", ""Work closely with Product or Engineering & Operations teams to proactively create rule and manage decisions"", ""Prioritize leads so that the teams work on the most valuable cases"", ""Suggest improvements in the tools and techniques to help scale the team""], ""type"": ""Responsibilities""}, {""elements"": [""BS, MS or PhD degree in a quantitative discipline (applied mathematics, statistics, computer science, operations research, or related field) with a 2017 graduation date"", ""3+ years of experience in solving analytical problems using quantitative approaches (or equivalent)"", ""Programmer - Python, Perl, Java, and/or C++"", ""Experience with relational database (SQL, PL*SQL) is a plus"", ""Experience in problem solving"", ""Experience in presenting qualitative and quantitative data"", ""Experience utilizing both qualitative analysis (e.g., content analysis, phenomenology, hypothesis testing) and quantitative analysis techniques (e.g., clustering, regression, pattern recognition, descriptive and inferential statistics)"", ""Experience in collaborating with individuals and organizations"", ""Facebook user"", ""Ability to obtain work authorization in the United States in 2017.""], ""type"": ""Minimum Qualifications""}]"
a0I1200000JXmhfEAD,"Research Intern, Machine Perception","Internship - Engineering, Tech & Design","Redmond, WA",,2017-02-09 17:38:52.699084,https://www.facebook.com/careers/jobs/a0I1200000JXmhfEAD/?q=data+scientist,Careers at OculusPart of Facebook,"Oculus Research's Surreal Vision team is looking for the next generation of scientists and engineers to tackle the most ambitious problems in machine perception. Multiple openings are now for available for interns throughout 2017 researching topics for new generations of augmented and virtual reality devices that have real-time scene-aware computing at their core.


Research Topics:


- Geometric computer vision, tracking, reconstruction and SLAM systems

- Machine learning approaches to scene understanding

- Exotic sensor and computational imaging devices 

- Large scale optimization and data science

- Software tools to enable totally new scales of mobile machine perception

- Full-stack AR systems and experiences for augmented and virtual reality

    
In particular we welcome PhD students wishing to work at the emerging intersection of geometric computer vision (e.g. reconstruction, tracking and mapping or SLAM research) and machine learning (e.g. deep learning for scene understanding, semantic segmentation or cross model learning), as well as students with a strong background in large scale or real-time optimization based computer vision. We also welcome students with a passion for working in a strongly collaborative team that spans research across algorithms, hardware design and systems prototyping. 


Our internships are twelve (12) to twenty four (24) weeks long and we have various start dates throughout the year.","[{""elements"": [""Design and execution of algorithms"", ""Prototyping, building and analysis of experimental systems"", ""Collaboration with and support of other researchers across various disciplines"", ""Communication of research agenda, progress and results""], ""type"": ""Responsibilities""}, {""elements"": [""Pursuing a PhD in Computer Science, Applied Math or a related STEM field"", ""Currently enrolled in a full time degree program and returning to the program after the completion of the internship"", ""2+ years experience with developing machine learning, Bayesian filtering, information theory, 3D geometry estimation, state estimation, and physics based simulation"", ""2+ years experience with C/C++, numerical optimization, and/or machine learning"", ""Interpersonal skills: cross-group and cross-culture collaboration"", ""Ability to obtain work authorization in the United States in 2017""], ""type"": ""Minimum Qualifications""}, {""elements"": [""Demonstrated software engineer experience via an internship, work experience, coding competitions, or widely used contributions in open source repositories (e.g. Github)"", ""Proven track record of achieving results as demonstrated in accepted papers at top computer vision and machine learning related conferences such as CVPR, ECCV, NIPS, etc.""], ""type"": ""Preferred Qualifications""}]"
a0I1200000JXhGeEAL,"Research Scientist, Applied Statistics",Data & Analytics,"Menlo Park, CA",,2017-02-09 17:38:56.686425,https://www.facebook.com/careers/jobs/a0I1200000JXhGeEAL/?q=data+scientist,"Facebook's mission is to give people the power to share, and make the world more open and connected. Through our growing family of apps and services, we're building a different kind of company that helps billions of people around the world connect and share what matters most to them. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to make the world more open and accessible. Connecting the world takes every one of us—and we're just getting started.","Facebook is looking for researchers and applied scientists with expertise in statistics to join the Core Data Science team. Core data science is an interdisciplinary team of quantitative scientists that aims to deliver research and innovation that fundamentally increase the magnitude of Facebook's successes. By applying your knowledge of such topics as experimental design, causal inference, model selection, identity modeling, geospatial data analysis, social measurement and statistical computing, you will be empowered to drive impact across all manner of product, infrastructure and operational use cases at Facebook.","[{""elements"": [""Build pragmatic, scalable, and statistically rigorous solutions to mission critical inferential and decision problems by leveraging or developing state of the art statistical methodologies on top of Facebook's unparalleled data infrastructure."", ""Apply excellent communication skills in order to develop cross functional partnerships throughout the company and spread statistical best practices."", ""Be able to work both independently and collaboratively with other scientists, engineers, designers, UX researchers, and product managers to accomplish complex tasks that deliver demonstrable value to Facebook's community of over 1.7 billion users."", ""Think creatively, proactively, and futuristically to identify new opportunities within Facebook's long term roadmap for data-scientific contributions.""], ""type"": ""Responsibilities""}, {""elements"": [""MS degree in Statistics or related quantitative field with 4+ years of relevant experience, or Ph.D degree in Statistics or related quantitative field"", ""Knowledge in Statistical research covering at least one of the following domains: causal inference, experimental design, statistical testing, demography, survey adjustment, time series modeling, hierarchical modeling, statistical testing, spatio-temporal modeling, or statistical computing."", ""Experience in analysis and visualization using off-the-shelf statistical computing software such as the R, Stan, Julia, or python varietals."", ""Experience implementing statistical learning algorithms from scratch in lower level languages such as C, C++, Java"", ""Experience in scalable dataset assembly / data wrangling""], ""type"": ""Minimum Qualifications""}]"
a0I1200000JXb1KEAT,"Quantitative Scientist, People Analytics",People & Recruiting,"Menlo Park, CA",,2017-02-09 17:38:59.777574,https://www.facebook.com/careers/jobs/a0I1200000JXb1KEAT/?q=data+scientist,"Facebook's mission is to give people the power to share, and make the world more open and connected. Through our growing family of apps and services, we're building a different kind of company that helps billions of people around the world connect and share what matters most to them. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to make the world more open and accessible. Connecting the world takes every one of us—and we're just getting started.","At Facebook we pride ourselves on making data-informed decisions.  This includes not only decisions we make about our platform, which serves over 1 billion users, but also how we learn more about our most valuable asset – our people. For instance, we use data to understand how to hire top talent, to ensure our people are engaged, and to support diversity.

Facebook is seeking a Data Scientist to join our people analytics team. People analytics uncovers data-driven insights to better attract, develop, motivate, and retain Facebook’s most important asset – our people. This role will perform research and analyses on a broad spectrum of people issues, including: employee attraction and selection, performance, growth, engagement, diversity, compensation, and retention. The ideal candidate will have a mix of quantitative and research design skills that are applicable to people research in organizations.  This is a full-time role based in Menlo Park, CA.","[{""elements"": [""Apply your expertise in people research, quantitative analysis, and data visualization to help Facebook recruit, select, grow, and retain talent"", ""See beyond the data to identify solutions that will raise the bar for all things people-related"", ""Collaborate with data engineering and visualization engineers to access and manipulate data, explain data gathering requirements, and display results"", ""Partner with the diversity, HR and recruiting teams on people projects to identify and clarify critical people issues, deeply understand our people processes, and analyze data to drive improvements"", ""Bring together Facebook-specific data and outside research to help leaders understand people issues"", ""Clearly communicate statistical analyses, results, and implications to technical and non-technical audiences"", ""Demonstrate exceptional judgment and discretion when dealing with highly sensitive data""], ""type"": ""Responsibilities""}, {""elements"": [""MS/PhD in a quantitative field where the research/quantitative methods have direct applicability to people research in organizations (e.g., quantitative psychology, economics, political science, sociology, bioinformatics/biostatistics, computational neuroscience, operations research, statistics, data science, management science, etc.)"", ""Experience in multivariate statistical methods such as GLM, analysis of quasi-experimental research designs with non-equivalent groups (e.g., regression adjustment, matching, propensity score stratification), longitudinal analysis, classification, dimension reduction, clustering, hierarchical linear (random effects) modeling, categorical analysis, etc."", ""Experience in managing and analyzing structured and unstructured data using tools such as R or Python"", ""At least 1 year of hands-on research experience with problems in the social or biomedical sciences, or in high-tech industry."", ""Experience in machine learning, text mining and experience modeling high-dimensional data.""], ""type"": ""Minimum Qualifications""}, {""elements"": [""3+ years experience with people research.""], ""type"": ""Preferred Qualifications""}]"
a0I1200000JXwfwEAD,"Research Scientist, News Feed Science",Software Engineering,"Menlo Park, CA",,2017-02-09 17:39:03.907534,https://www.facebook.com/careers/jobs/a0I1200000JXwfwEAD/?q=data+scientist,"Facebook's mission is to give people the power to share, and make the world more open and connected. Through our growing family of apps and services, we're building a different kind of company that helps billions of people around the world connect and share what matters most to them. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to make the world more open and accessible. Connecting the world takes every one of us—and we're just getting started.","Facebook is seeking exceptional scientists to join the News Feed Science team. The News Feed Science team conducts applied research to understand the News Feed ecosystem and the behavior of people who use our site as well as implement improvements to the News Feed ranking algorithm through innovative ideas and new machine learning tools. 

We are seeking applied researchers with stellar empirical research skills and technical backgrounds who are comfortable working in a software engineering environment. Applicants must demonstrate depth of knowledge in a technical field such as computer science, mathematics, economics, statistics, or operations research as well as experience with data science and empirical methods such as causal analysis, machine learning, surveying, experimentation, simulation, visualization, and modeling.","[{""elements"": [""Work cross-functionally across News Feed to solve the largest problems facing the business through research, analysis, and innovation. Our researchers must demonstrate impact on Facebook\u2019s success"", ""Answer complex business questions by applying appropriate statistical techniques to available data, or designing and running experiments."", ""Build applied models of user behavior and the News Feed content ecosystem, drawing upon statistical and machine learning methods."", ""Work with the News Feed ranking teams to model and improve the ranking algorithm."", ""Communicate findings to managers and engineers, often through succinct research summaries."", ""Build processes for the collection, visualization, and general use of data.""], ""type"": ""Responsibilities""}, {""elements"": [""Ph.D. in a technical field such as computer science, statistics, mathematics, economics, operations research, or related disciplines."", ""Published papers in peer-reviewed journals or conferences or track record of leading data science projects in industry."", ""Ability to communicate and visualize, quantitative analysis"", ""2+ years experience solving applied problems using data science methods including machine learning, surveying, experimentation, simulation, visualization, and modeling."", ""2+ years experience with an analysis tool such as R, Matlab, or Python or experience working with production machine learning systems."", ""2+ years experience with a programming language such as Python, C++, or Java or previous software engineering experience.""], ""type"": ""Minimum Qualifications""}]"
a0I1200000JIYjYEAX,"Research Scientist, Connectivity Lab",Infrastructure,"Menlo Park, CA",,2017-02-09 17:39:07.268528,https://www.facebook.com/careers/jobs/a0I1200000JIYjYEAX/?q=data+scientist,"Facebook's mission is to give people the power to share, and make the world more open and connected. Through our growing family of apps and services, we're building a different kind of company that helps billions of people around the world connect and share what matters most to them. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to make the world more open and accessible. Connecting the world takes every one of us—and we're just getting started.","We believe connecting the world is one of the greatest challenges of our generation, and that everyone deserves access to the knowledge, tools and opportunities that come from being connected. That’s why we, along with other tech companies, launched Internet.org (http://internet.org/), a global partnership to make the Internet available to the two thirds of the worlds population that doesn’t have it. 

The Connectivity Lab team is looking for someone to design, simulate, model and test future novel communication technologies and solutions in the wireless and optical domains. The successful candidate will develop models, build and test hypotheses for novel mechanisms for transfer of data in full system solutions. The candidate will be adept at evaluating problems from a global level to the nanoscale, in a variety of domains that include, but are not limited to the communications systems themselves (including but not limited to weather, solar insolation, topological/terrain and scattering/absorption effects).","[{""elements"": [""Work closely with our scientists and communications engineers to model and evaluate new models/data sets of communications based on propagation models/resource allocation."", ""Work closely with our communication platform engineers to model and evaluate system-level issues/optimizations and tie this to the communication technologies."", ""Work closely with our FSO/RF teams to design and/or specify new nano-, micro- or macro-fabricated components"", ""Work closely with external and internal engineering groups to design and debug system-level issues."", ""Inventing new features for future products, develop requirements, and translate these into deployable products."", ""Change the landscape of the capabilities of mobile access."", ""Share results internally and externally through means of publications, presentations and blogposts""], ""type"": ""Responsibilities""}, {""elements"": [""BS in Electrical Engineering, Physics or a related technical, quantitative discipline with a minimum of 5 years of experience or MS in Electrical Engineering, Physics, or a related technical discipline with a minimum of 3 years of experience or PhD in Electrical Engineer, Physics or a related technical discipline with 1 year of experience."", ""Knowledge of RF systems design or optical systems design is preferred, RF front end design experience is favorable. Alternatively or in addition to, knowledge of mechanical systems that can support RF or optical systems is preferred."", ""Experience with troubleshooting hardware systems, including RF and optical testing and test result preparation."", ""Demonstrated ability to lead a research program"", ""Experience with troubleshooting hardware systems, including RF and optical testing and test result preparation.""], ""type"": ""Minimum Qualifications""}]"
a0I1200000JZJxXEAX,"Data Scientist, Analytics, Intern/Co-op","Internship - Engineering, Tech & Design","Menlo Park, CA",,2017-02-09 17:39:11.589493,https://www.facebook.com/careers/jobs/a0I1200000JZJxXEAX/?q=data+scientist,"Facebook's mission is to give people the power to share, and make the world more open and connected. Through our growing family of apps and services, we're building a different kind of company that helps billions of people around the world connect and share what matters most to them. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to make the world more open and accessible. Connecting the world takes every one of us—and we're just getting started.","Are you passionate about Facebook’s product, analytics and technology? The Analytics team is looking for fast-moving analytics candidates and data junkies who want to make an impact. Candidates will help own analytics for a particular product or business at Facebook and work with product managers and engineers to translate the analysis into meaningful impact to the business. Please note that candidates will have a general interview and then we will make a determination of actual team assignments.","[{""elements"": [""Mine massive amounts and perform large-scale data analysis to extract useful business insights"", ""Design and implement reporting dashboards that track key business metrics and provide actionable insights"", ""Identify actionable insights, suggest recommendations and influence the direction of the business by effectively communicating results to cross functional groups"", ""Work closely with a Product Manager and Engineering team to proactively create rule and manage decisions"", ""Backend software engineering to build scalable solutions and help automate data processing challenges"", ""Prioritize leads so that the teams work on the most valuable cases"", ""Suggest improvements in the tools and techniques to help scale the team""], ""type"": ""Responsibilities""}, {""elements"": [""Pursuing a BS, MS or PhD degree in Computer Science, Applied Mathematics, Statistics, Operations Research, or related technical field from an academic institution"", ""Experience in solving analytical problems using quantitative approaches (or equivalent)"", ""Experience with SQL or other programming languages (Python, Java, and/or C++)"", ""Development experience in at least one scripting language (PHP, Perl, Python, etc.)"", ""Experience with statistical analysis, experience with packages such as R, MATLAB, Excel, etc. preferred""], ""type"": ""Minimum Qualifications""}]"
a0I1200000JXqq0EAD,"Data Scientist, Infrastructure Strategy",Data & Analytics,"Menlo Park, CA|Seattle, WA|Boston, MA",,2017-02-09 17:39:15.578261,https://www.facebook.com/careers/jobs/a0I1200000JXqq0EAD/?q=data+scientist,"Facebook's mission is to give people the power to share, and make the world more open and connected. Through our growing family of apps and services, we're building a different kind of company that helps billions of people around the world connect and share what matters most to them. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to make the world more open and accessible. Connecting the world takes every one of us—and we're just getting started.","How would Facebook scale to the next billion users? The Infrastructure Strategy group is responsible for the strategic analysis to support and enable the continued growth critical to Facebook’s infrastructure organization. The ideal candidate will be passionate about Facebook, highly analytical, have strong mathematical aptitude and has experience using data to drive cost effective decision making. This is a full-time position with opportunities in Menlo Park, CA, Seattle WA, and Boston MA.","[{""elements"": [""Leverage data and business principles to solve large scale web, mobile and data infrastructure problems."", ""Work cross functionally to define problem statements, collect data, build analytical models and make recommendations."", ""Build and maintain data driven optimization models, experiments, forecasting algorithms and capacity constraint models."", ""Leverage tools like R, PHP, Python, Hadoop & SQL to drive efficient analytics."", ""Communicate final recommendations and drive decision making.""], ""type"": ""Responsibilities""}, {""elements"": [""Degree in an analytical field (e.g. Computer Science, Engineering, Mathematics, Statistics, Operations Research, Management Science)."", ""5+ years of Scripting with one of these languages (PHP, R, PYTHON)."", ""5+ years of SQL experience."", ""Experienced with packages such as NumPy, SciPy, pandas, scikit-learn, dplyr, ggplot2."", ""5+ years of data mining / analytics.""], ""type"": ""Minimum Qualifications""}, {""elements"": [""2 plus years of industry or graduate research experience."", ""Hands-on experience with datasets (i.e. data extraction, cleaning, analysis and presentation)."", ""Demonstrated ability to provide insights from data sets."", ""Understanding of statistics and optimization techniques.""], ""type"": ""Preferred Qualifications""}]"
a0I1200000JXtgYEAT,"Data Engineering Manager, Analytics",Data & Analytics,"Menlo Park, CA",,2017-02-09 17:39:19.765390,https://www.facebook.com/careers/jobs/a0I1200000JXtgYEAT/?q=data+scientist,"Facebook's mission is to give people the power to share, and make the world more open and connected. Through our growing family of apps and services, we're building a different kind of company that helps billions of people around the world connect and share what matters most to them. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to make the world more open and accessible. Connecting the world takes every one of us—and we're just getting started.","Do you like working with big data?  Do you want to use data to help drive the direction of products that impact the lives of over 1 billion people every day? If yes, we want to talk to you.  We’re looking for a leader in our Data Engineering team to work closely with Product Managers, Data Scientists and Software Engineers to support product launches and roadmaps by building the data architecture that informs and drives insight. In this role, you’ll see a direct link between your work, company growth, and user satisfaction.  You’ll work with some of the brightest minds in the industry, work with one of the richest data sets in the world, use cutting edge technology, and see your efforts affect products and people on a regular basis.
 
 
The perfect candidate will have strong data infrastructure and data architecture skills, a proven track record of leading and scaling BI teams, strong operational skills to drive efficiency and speed, strong project management leadership, and a strong vision for how BI can proactively improve companies.  This is a full time position based in our office in Menlo Park.","[{""elements"": [""Proactively drive the vision for BI and Data Warehousing across a product vertical, and define and execute on a plan to achieve that vision."", ""Define the processes needed to achieve operational excellence in all areas, including project management and system reliability."", ""Build a high quality BI and Data Warehousing team and design the team to scale."", ""Build cross functional relationships with Data Scientists, Product Managers and Software Engineers to understand data needs and deliver on those needs."", ""Manage data warehouse plans across a product vertical.  Drive the design, building, and launching of new data models and data pipelines in production."", ""Manage development of data resources and support new product launches."", ""Drive data quality across the product vertical and related business areas."", ""Manage the delivery of high impact dashboards and data visualizations."", ""Define and manage SLA\u2019s for all data sets and processes running in production.""], ""type"": ""Responsibilities""}, {""elements"": [""6+ years of experience in BI and Data Warehousing."", ""Experience scaling and managing 5-20 person teams."", ""Communication and leadership skills, with the ability to initiate and drive projects proactively."", ""Project management skills."", ""Data architecture skills."", ""Experience in SQL or similar languages and development experience in at least one scripting language (Python, Perl, etc.)."", ""BA/BS in Computer Science, Math, Physics, or other technical field.""], ""type"": ""Minimum Qualifications""}, {""elements"": [""Experience in a consumer web or mobile company."", ""Experience with data sets, Hive, and data visualization tools."", ""Advanced degree.""], ""type"": ""Preferred Qualifications""}]"
a0I1200000JXsJEEA1,"Research Scientist, Product Science",Data & Analytics,"Menlo Park, CA",,2017-02-09 17:39:22.311195,https://www.facebook.com/careers/jobs/a0I1200000JXsJEEA1/?q=data+scientist,"Facebook's mission is to give people the power to share, and make the world more open and connected. Through our growing family of apps and services, we're building a different kind of company that helps billions of people around the world connect and share what matters most to them. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to make the world more open and accessible. Connecting the world takes every one of us—and we're just getting started.","Facebook is looking for researchers and data scientists to join the Product Science group within the Core Data Science team. Product Science is an interdisciplinary team of quantitative scientists that aims to deliver research and innovation to improve existing products and inform and enable the development of new ones. The team works closely with various product groups throughout Facebook, bringing expertise in algorithms, modeling, machine learning, exploratory data analysis, and social network analysis. We help these teams better understand how people use their products, and we solve hard problems that will enable these products to better serve their users.","[{""elements"": [""Work with large amounts of data in service of concrete conclusions and actionable insights"", ""Communicate complicated technical topics and nuanced insights to diverse audiences"", ""Learn new tools and languages quickly as required by the particular project you are working on, with tasks ranging from data processing to production engineering to modeling and machine learning"", ""Work both independently and collaboratively with other scientists, engineers, designers, UX researchers, and product managers to accomplish complex tasks that deliver demonstrable value to Facebook's community of over 1.7 billion users"", ""Think creatively, proactively, and futuristically to identify new opportunities within Facebook's long term roadmap for data-scientific contributions""], ""type"": ""Responsibilities""}, {""elements"": [""MS degree with 4+ years of relevant experience, or PhD in computer science, statistics, economics, sociology or related field"", ""Experience in machine learning, deep learning, statistical analysis, or social network analysis"", ""Experience in analysis and visualization using off-the-shelf statistical computing software such as R, Python or Julia"", ""Experience writing code in any of the following programming languages PHP, Python, Java, C++"", ""Ability to manipulate and analyze data from various sources, including with distributed computing tools like Hive and Presto""], ""type"": ""Minimum Qualifications""}]"
